remove_reason,platform,source_id,source_url,Name,Date,Likes,Comment,Comment URL,abuse_type
textless(emoji/punct only),YouTube,87WXl5x0tqk,https://www.youtube.com/watch?v=87WXl5x0tqk,@moriomNazmul9881,2026-04-12 06:59:15,0,😢,https://www.youtube.com/watch?v=87WXl5x0tqk&lc=Ugxrffn2aOLbYfdaPDt4AaABAg,Abandonment
textless(emoji/punct only),YouTube,87WXl5x0tqk,https://www.youtube.com/watch?v=87WXl5x0tqk,@MDDadon-f7g,2026-05-12 06:59:15,1,🕯️🇧🇩🕯️🟦🕯️🌂🕯️🗺️🕯️🏁🕯️🕋🕯️🟩🕯️🇧🇩🕯️❤🕯️🎉🕯️🇧🇩🕯️,https://www.youtube.com/watch?v=87WXl5x0tqk&lc=Ugxb2zHEZaBHd9hjAyZ4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdKalam-qw4ok,2026-04-12 07:01:54,0,😢😢😢😢,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgwSAxDf2yVFwFj4ooZ4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@QABDULPEACE,2026-04-12 07:02:02,0,😂😂😂😂😂,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgxRGZd3QAZ7dpecJTp4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdTarek-l2i,2026-04-12 07:02:02,0,🤲🤲🤲🤔🤔🤔,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugy7TtnbHAZrY0WDSJl4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdTarek-l2i,2026-04-12 07:02:06,0,😭👏🤣🤣,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzDTh3kQSndkgxlk3R4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@sangbadhik,2026-04-12 07:02:13,0,🎉,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugw8HyHjziRD1E-fDdd4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@SabbirIslam-p7q,2026-04-12 07:02:13,0,😂🤣😂🤣🤣,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=Ugwt-Fj-v-753i6mvb14AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@MdmahfugSheik,2026-04-12 07:02:20,0,😂😂😂😂😂🤲😂😂😂😂,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgzH2yMOo4gKTdoOO2N4AaABAg,Abandonment
textless(emoji/punct only),YouTube,hgggVNTFYx4,https://www.youtube.com/watch?v=hgggVNTFYx4,@mrkrobel566,2026-05-12 07:01:54,0,😢😢😢😢,https://www.youtube.com/watch?v=hgggVNTFYx4&lc=UgyxSNf2PWueYN_6jiF4AaABAg,Abandonment
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@dewanmd.mojiborrahmansumon7615,2026-03-12 07:04:48,1,😢😢😢,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=Ugw7Ma7ajEJ3EX9B7N14AaABAg,Neglect
exact_duplicate,YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@SohanaAktar-xv1hy,2026-04-12 07:04:45,0,বিচার চাই,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgwTrh1M5QFAusF6UPR4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@MdEmon-s6b4w,2026-05-12 07:04:27,0,😢,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgyYnEX1afjswoiaWEZ4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@RafiAhmed-ee5jt,2026-05-12 07:04:33,0,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺😭😭😭😭😭😭,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgwGDf0j_Gfhn5tNMNB4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@rashidaakter6294,2026-05-12 07:04:33,0,😢😢😢😢😢,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgwZZExQqlOF7JaaDoR4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@RimaSethy,2026-05-12 07:04:33,0,😢😢,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgzdLKwG9WrGkT3m_Zh4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@MdTarek-l2i,2026-05-12 07:04:33,0,😂🤔🤔😭,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=Ugy6yadRhZ7P2NQ4LK94AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@Maruf-i7k9y,2026-05-12 07:04:36,0,12:42,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgyEOWPoBs_ihO32CD14AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@Maruf-i7k9y,2026-05-12 07:04:36,0,11:13,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgzQLXGCgWHaXGCrapJ4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@Maruf-i7k9y,2026-05-12 07:04:36,0,10:41,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgyoipIB5nbcAHc6Rrl4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@Maruf-i7k9y,2026-05-12 07:04:36,0,10:26,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgwSs1Y10RHq6lzgUpZ4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@Maruf-i7k9y,2026-05-12 07:04:36,0,09:50,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgyodZl3im6bu83UQbd4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@AnarulIslam-p7p,2026-05-12 07:04:36,0,😭😭😭😭😭😭😭😭,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=UgxJBahlD4RYrFh0ggl4AaABAg,Neglect
textless(emoji/punct only),YouTube,0XeRaKnU37E,https://www.youtube.com/watch?v=0XeRaKnU37E,@mdabuhanif2031,2026-06-06 07:04:27,0,❤,https://www.youtube.com/watch?v=0XeRaKnU37E&lc=Ugz_rYpxUF-Cj0VNBzd4AaABAg,Neglect
textless(emoji/punct only),YouTube,bpQBrZgrlKc,https://www.youtube.com/watch?v=bpQBrZgrlKc,@abumasud9485,2026-04-12 07:20:03,0,😢😢,https://www.youtube.com/watch?v=bpQBrZgrlKc&lc=UgxWJVf11I1sqNSAd8Z4AaABAg,Verbal Abuse
too_short(<=2 chars),YouTube,bpQBrZgrlKc,https://www.youtube.com/watch?v=bpQBrZgrlKc,@AbdurRazzak-sn8iu,2026-04-12 07:20:22,0,ছি,https://www.youtube.com/watch?v=bpQBrZgrlKc&lc=UgwB3-IJeERrfB3wNvh4AaABAg,Verbal Abuse
textless(emoji/punct only),YouTube,bpQBrZgrlKc,https://www.youtube.com/watch?v=bpQBrZgrlKc,@abdulSolim-c9u,2026-04-12 07:20:28,0,😂,https://www.youtube.com/watch?v=bpQBrZgrlKc&lc=Ugz0pwaD_KrehMQbY2N4AaABAg,Verbal Abuse
textless(emoji/punct only),YouTube,BWBvLSB1qGE,https://www.youtube.com/watch?v=BWBvLSB1qGE,@NaogaonServiceCenterMILIL,2025-10-12 07:22:14,0,🥲🥲🥲🥲🥲,https://www.youtube.com/watch?v=BWBvLSB1qGE&lc=UgzIgKoMtH3xLcsMrix4AaABAg,Abandonment
textless(emoji/punct only),YouTube,BWBvLSB1qGE,https://www.youtube.com/watch?v=BWBvLSB1qGE,@MariyaShaikh-w7c,2025-10-12 07:22:21,0,😢😢😢😢,https://www.youtube.com/watch?v=BWBvLSB1qGE&lc=UgxtvssW3jmwKXZ_4kZ4AaABAg,Abandonment
textless(emoji/punct only),YouTube,BWBvLSB1qGE,https://www.youtube.com/watch?v=BWBvLSB1qGE,@FoysalAhmed-b4q,2025-10-12 07:22:21,0,💔😭,https://www.youtube.com/watch?v=BWBvLSB1qGE&lc=UgwSUvuVbW1pTKn2WbN4AaABAg,Abandonment
exact_duplicate,YouTube,BWBvLSB1qGE,https://www.youtube.com/watch?v=BWBvLSB1qGE,@ShahidulIslam-se5jp,2025-10-12 07:22:38,0,হায় রে কুলাঙ্গার ছেলে ও মেয়ে থাকতে ও বৃদ্ধ বাবাকে বৃদ্ধা আচরমে পাঠায়...... আল্লাহ এই ছেলে ও মেয়ে কে এমন পরিনত কোরো......এদের যেন ভিক্ষা করে খেতে হয়😂😂😂😂😂😂,https://www.youtube.com/watch?v=BWBvLSB1qGE&lc=UgyIopEgXoCGr_IZ-2l4AaABAg,Abandonment
exact_duplicate,YouTube,adXozSYaGN0,https://www.youtube.com/watch?v=adXozSYaGN0,@muradhossain9957,2026-04-12 07:24:44,0,এই বাবা মায়েদের জীবনের চরম ব্যর্থতা হচ্ছে সন্তানকে সুশিক্ষা শিক্ষিত না করা? এখানে সন্তানের কোনো দোষ নাই? বৃদ্ধাশ্রম এ যাদের বসবাস তাদের সন্তানরা তাদের বাবামায়ের দেওয়া শিক্ষা শিক্ষণীয়?,https://www.youtube.com/watch?v=adXozSYaGN0&lc=UgzQsmwKrKAacV_ZL7h4AaABAg,Neglect
textless(emoji/punct only),YouTube,adXozSYaGN0,https://www.youtube.com/watch?v=adXozSYaGN0,@Islamicmessage-v2e1i,2026-04-12 07:24:44,0,😢😢😢,https://www.youtube.com/watch?v=adXozSYaGN0&lc=Ugy34zlQfiWzF_I4JLd4AaABAg,Neglect
textless(emoji/punct only),YouTube,5HAi9gg4yYQ,https://www.youtube.com/watch?v=5HAi9gg4yYQ,@shahadataminrasul2147,2026-04-12 07:27:12,0,😢😢😢🤲🤲🤲,https://www.youtube.com/watch?v=5HAi9gg4yYQ&lc=UgymOEpu4w2Ps_DkqjR4AaABAg,Neglect
textless(emoji/punct only),YouTube,5HAi9gg4yYQ,https://www.youtube.com/watch?v=5HAi9gg4yYQ,@munfatema4025,2026-04-12 07:27:12,0,😭😭😭😭😭😭😭😭😭😭😭😭😭,https://www.youtube.com/watch?v=5HAi9gg4yYQ&lc=UgyG0rQtymohv3S2pc14AaABAg,Neglect
exact_duplicate,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,দুই বোনের ভ্লগ,2026-06-12 07:24:52,1,আসসালামু আলাইকুম,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/3678511978955284,Neglect
exact_duplicate,Facebook,export_20260613-054513,https://web.facebook.com/share/p/18UUxpsyNQ/?mibextid=wwXIfr,Own Choice Own Fashion,2026-06-12 07:44:18,1,Right,https://www.exportcomments.com/done/7ae531cb-19ae-4d47-a1a0-0657f19b41f9/preview/4410557635865117,Neglect
textless(emoji/punct only),Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Riaz Mahmud,2025-03-18 04:17:59,0,😐😐,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1340005953791186,Physical Abuse
too_short(<=2 chars),Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Akramul Islam Jr.,2025-03-18 04:18:15,0,ছি,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1748230819093267,Physical Abuse
spam,Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Mohammad Ahsan Habib,2025-03-18 04:25:29,0,1️⃣ 𝗬𝗼𝘂𝗧𝘂𝗯𝗲 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 মাত্র : 301️⃣ 𝗬𝗼𝘂𝗧𝘂𝗯𝗲 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 মাত্র : 30 - টাকা  মেয়াদ : 1 - মাস✅নিতে হলে শুধুমাত্র জিমেইল এড্রেস দিন🔶 4K ভিডিও কোয়ালিটি 🔶 বিরক্তিকর এ্যাড আসবে না🔶 ব্যাকগ্রাউন্ডে ভিডিও চলবে🔶 1080p ভিডিও ডাউনলোড 🔶 𝗬𝗧 𝗠𝘂𝘀𝗶𝗰 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 ফ্রী - টাকা  মেয়াদ : 1 - মাস✅নিতে হলে শুধুমাত্র জিমেইল এড্রেস দিন🔶 4K ভিডিও কোয়ালিটি 🔶 বিরক্তিকর এ্যাড আসবে না🔶 ব্যাকগ্রাউন্ডে ভিডিও চলবে🔶 1080p ভিডিও ডাউনলোড 🔶 𝗬𝗧 𝗠𝘂𝘀𝗶𝗰 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 ফ্রী,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1691438444776545,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Anisur Fahim,2025-03-18 12:59:54,0,😢,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1181383100361889,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-060812,https://web.facebook.com/share/v/1E4GGbmZfb/?mibextid=wwXIfr,Ahsan Ullah,2025-03-18 16:09:01,0,😯,https://www.exportcomments.com/done/78c993b6-533c-45b0-87cd-c9666ab3dfe1/preview/1397858941574316,Physical Abuse
spam,Facebook,export_20260613-061113,https://www.facebook.com/share/r/1E3K3SR3nB/?mibextid=wwXIfr,Shiuly Islam,2026-01-01 04:42:44,2,"https://www.facebook.com/photo.php?fbid=891577296967007&set=p.891577296967007&type=3
https://www.facebook.com/photo.php?fbid=891577296967007&set=p.891577296967007&type=3",https://www.exportcomments.com/done/cedfe825-b78c-404f-b6eb-47d1b4b18aae/preview/1699056227740096,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-061335,https://www.facebook.com/share/v/1Dog5BdrXd/?mibextid=wwXIfr,M F G Rabbi,2024-11-14 02:27:22,0,😡😡,https://www.exportcomments.com/done/4c7e931b-e68d-412d-838a-af538d7ff44c/preview/1080141020247285,Abandonment
textless(emoji/punct only),Facebook,export_20260613-061335,https://www.facebook.com/share/v/1Dog5BdrXd/?mibextid=wwXIfr,Md Towhidul Islam,2024-11-14 02:45:40,0,🥲,https://www.exportcomments.com/done/4c7e931b-e68d-412d-838a-af538d7ff44c/preview/3098098956996500,Abandonment
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Amzad Hossain,2018-12-11 19:28:13,0,"https://www.facebook.com/photo.php?fbid=1942018492774047&set=p.1942018492774047&type=3
https://www.facebook.com/photo.php?fbid=1942018492774047&set=p.1942018492774047&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2209883759029931,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Shafiqul Sayed Ali,2018-12-17 06:41:11,0,"https://www.facebook.com/photo.php?fbid=793736704307258&set=p.793736704307258&type=3
https://www.facebook.com/photo.php?fbid=793736704307258&set=p.793736704307258&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2217898998228407,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Khaleda Jorna,2019-02-04 22:16:38,0,"https://www.facebook.com/photo.php?fbid=791156374562410&set=p.791156374562410&type=3
https://www.facebook.com/photo.php?fbid=791156374562410&set=p.791156374562410&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2290540777630895,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Khaleda Jorna,2019-02-04 22:16:49,0,"https://www.facebook.com/photo.php?fbid=791156431229071&set=p.791156431229071&type=3
https://www.facebook.com/photo.php?fbid=791156431229071&set=p.791156431229071&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2290540890964217,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Khaleda Jorna,2019-02-04 22:18:31,0,"https://www.facebook.com/photo.php?fbid=791156847895696&set=p.791156847895696&type=3
https://www.facebook.com/photo.php?fbid=791156847895696&set=p.791156847895696&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2290542220964084,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Khaleda Jorna,2019-02-04 22:18:41,0,"https://www.facebook.com/photo.php?fbid=791156891229025&set=p.791156891229025&type=3
https://www.facebook.com/photo.php?fbid=791156891229025&set=p.791156891229025&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2290542380964068,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Kazul Kazul,2019-02-05 05:51:33,0,"https://www.facebook.com/photo.php?fbid=317214585803731&set=p.317214585803731&type=3
https://www.facebook.com/photo.php?fbid=317214585803731&set=p.317214585803731&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2290939664257673,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,ছামাদ তালুকদার,2019-04-14 21:32:22,0,"https://www.facebook.com/photo.php?fbid=392420194823134&set=p.392420194823134&type=3
https://www.facebook.com/photo.php?fbid=392420194823134&set=p.392420194823134&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2394827670535538,Murder
spam,Facebook,export_20260613-061751,https://www.facebook.com/share/v/1EGVRjStca/?mibextid=wwXIfr,Ahmed Minara,2019-05-04 17:26:11,0,"https://www.facebook.com/photo.php?fbid=149446686102144&set=p.149446686102144&type=3
https://www.facebook.com/photo.php?fbid=149446686102144&set=p.149446686102144&type=3",https://www.exportcomments.com/done/e048a160-5bb3-43b7-b59b-34c4596e2999/preview/2426947567323548,Murder
exact_duplicate,Facebook,export_20260613-062211,https://www.facebook.com/share/v/1EZpz8ku1L/?mibextid=wwXIfr,Hk Hira,2022-02-04 13:28:03,0,কঠিন বিচার চাই,https://www.exportcomments.com/done/ebba5748-a628-4fc9-a5f8-faeb60e40a8d/preview/1477165162679283,Physical Abuse
exact_duplicate,Facebook,export_20260613-062211,https://www.facebook.com/share/v/1EZpz8ku1L/?mibextid=wwXIfr,Md Faruk,2022-02-06 09:27:45,0,আমিন,https://www.exportcomments.com/done/ebba5748-a628-4fc9-a5f8-faeb60e40a8d/preview/1478350695894063,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-062211,https://www.facebook.com/share/v/1EZpz8ku1L/?mibextid=wwXIfr,Mahmudul Hassan Masum,2026-02-22 16:45:34,0,😭😭😭,https://www.exportcomments.com/done/ebba5748-a628-4fc9-a5f8-faeb60e40a8d/preview/942693914891427,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-062211,https://www.facebook.com/share/v/1EZpz8ku1L/?mibextid=wwXIfr,Mahmudul Hassan Masum,2026-02-22 16:45:56,0,😭😭😭😭😭,https://www.exportcomments.com/done/ebba5748-a628-4fc9-a5f8-faeb60e40a8d/preview/2791134331235474,Physical Abuse
spam,Facebook,export_20260613-062625,https://www.facebook.com/share/v/1CzocimNu8/?mibextid=wwXIfr,Rubel Khen,2023-08-04 20:11:44,0,"https://www.facebook.com/photo.php?fbid=862948435260083&set=p.862948435260083&type=3
https://www.facebook.com/photo.php?fbid=862948435260083&set=p.862948435260083&type=3",https://www.exportcomments.com/done/10475abe-5f1a-48d4-94f1-189958cf9532/preview/238169625789022,Physical Abuse
textless(emoji/punct only),Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,Mohammad Farhadul Islam Onik,2024-02-12 15:44:42,0,😭,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/909970987172705,Murder
exact_duplicate,Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,মোহাম্মদ শামিম,2024-02-12 18:09:37,1,আহা জীবন,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/670924445016539,Murder
textless(emoji/punct only),Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,Md Latif Md Latif,2024-03-31 19:05:30,0,👍👍👍🤲🤲,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/2105024469879846,Murder
textless(emoji/punct only),Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,Mohammad Aminul Islam,2024-04-05 17:08:53,0,😢😢😢😢,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/953375583038708,Murder
textless(emoji/punct only),Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,MD Iqbal Hossan,2024-04-08 00:44:08,0,🥺🥺,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/760325199546538,Murder
too_short(<=2 chars),Facebook,export_20260613-064341,https://www.facebook.com/share/v/1JcUkT7Skq/?mibextid=wwXIfr,Abdul Hanna,2024-05-02 09:17:32,0,B,https://www.exportcomments.com/done/a6ce3c6c-b953-4a54-a11c-10e674481b7c/preview/1428770354432108,Murder
too_short(<=2 chars),Facebook,export_20260613-064609,https://www.facebook.com/share/v/18SLzD9bbB/?mibextid=wwXIfr,Tipu Sultan,2022-08-18 11:59:24,0,ধম,https://www.exportcomments.com/done/988d4196-4a03-4000-ba8c-1aa404ac350c/preview/425480062979308,Neglect
textless(emoji/punct only),Facebook,export_20260613-065847,https://www.facebook.com/share/v/1DNPBCEC8i/,MD Abul Kalam,2025-10-10 03:01:46,1,🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲,https://www.exportcomments.com/done/862859ac-c00c-4e20-bbca-37ebb310aade/preview/1202204585291811,Murder
too_short(<=2 chars),Facebook,export_20260613-070148,https://www.facebook.com/share/v/18YYhKQ4jL/?mibextid=wwXIfr,Mitu Akter Mitu Akter,2025-05-25 01:05:14,0,Pp,https://www.exportcomments.com/done/5d501cd4-e02e-4b74-ab42-847311286457/preview/1709230039985851,Verbal Abuse
textless(emoji/punct only),Facebook,export_20260613-070148,https://www.facebook.com/share/v/18YYhKQ4jL/?mibextid=wwXIfr,K S. Sajaan,2025-05-25 08:27:20,0,.,https://www.exportcomments.com/done/5d501cd4-e02e-4b74-ab42-847311286457/preview/1639133890082617,Verbal Abuse
exact_duplicate,Facebook,export_20260613-070148,https://www.facebook.com/share/v/18YYhKQ4jL/?mibextid=wwXIfr,Sumon Ahmed,2025-05-25 10:30:10,0,Amin,https://www.exportcomments.com/done/5d501cd4-e02e-4b74-ab42-847311286457/preview/1277194077322948,Verbal Abuse
